action_kind,agent,avg_latency_s,avg_rate_bps,energy_j,final_edge,latency_s,matched,packet_loss,pair_id,route,scenario,task,time_s
UAV_RELAY,PKW275,20.941236253958238,228821.60619201453,10.468971377782063,1,20.941236253958238,1,0.854047263158199,321.0:PKW275_321_1:PKW275,UAV2->E1,UAV-relay,PKW275_321_1,321.0
WIRED_1HOP,PKW275,11.58082304022342,407831.457902342,5.787648184155663,8,11.58082304022342,1,0.5722714215893877,321.0:PKW275_321_1:PKW275,E3->E8,No-UAV-relay,PKW275_321_1,321.0
UAV_RELAY,PKW276,41.587506697173765,228481.6377057025,20.790934954074633,1,41.587506697173765,1,0.8544352815052367,321.0:PKW276_321_1:PKW276,UAV2->E1,UAV-relay,PKW276_321_1,321.0
WIRED_1HOP,PKW276,22.85927964870056,409712.14369858353,11.424525868911667,8,22.85927964870056,1,0.5697577030204823,321.0:PKW276_321_1:PKW276,E3->E8,No-UAV-relay,PKW276_321_1,321.0
UAV_RELAY,PKW276,58.29610650885895,228481.6377057025,29.142848994992057,1,58.29610650885895,1,0.8544352815052367,321.0:PKW276_321_2:PKW276,UAV2->E1,UAV-relay,PKW276_321_2,321.0
WIRED_1HOP,PKW276,32.044118690797056,409712.14369858353,16.013865319834142,8,32.044118690797056,1,0.5697577030204823,321.0:PKW276_321_2:PKW276,E3->E8,No-UAV-relay,PKW276_321_2,321.0
UAV_RELAY,PKW277,4.332050631519085,4383830.805081368,2.1630976749398476,1,4.332050631519085,1,0.28480168646239457,321.0:PKW277_321_2:PKW277,UAV3->E1,UAV-relay,PKW277_321_2,321.0
WIRED_1HOP,PKW277,3.3783109336372976,4383906.762589391,1.6818118259989545,1,3.3783109336372976,1,0.07549793513717579,321.0:PKW277_321_2:PKW277,E0->E1,No-UAV-relay,PKW277_321_2,321.0
UAV_RELAY,PKW278,79.43377984298344,229018.4480645438,39.71294752550122,1,79.43377984298344,1,0.8538224976476672,321.0:PKW278_321_0:PKW278,UAV2->E1,UAV-relay,PKW278_321_0,321.0
WIRED_1HOP,PKW278,78.2727764067368,229018.44802460252,39.12706980737789,1,78.2727764067368,1,0.8110440531230055,321.0:PKW278_321_0:PKW278,E2->E1,No-UAV-relay,PKW278_321_0,321.0
UAV_RELAY,PKW278,74.47947260279697,229018.4480645438,37.23088831099699,1,74.47947260279697,1,0.8538224976476672,321.0:PKW278_321_1:PKW278,UAV2->E1,UAV-relay,PKW278_321_1,321.0
WIRED_1HOP,PKW278,73.39103188131575,229018.44802460252,36.68162795025638,1,73.39103188131575,1,0.8110440531230055,321.0:PKW278_321_1:PKW278,E2->E1,No-UAV-relay,PKW278_321_1,321.0
UAV_RELAY,PKW278,54.25409575346637,229018.4480645438,27.125361479244187,1,54.25409575346637,1,0.8538224976476672,321.0:PKW278_321_2:PKW278,UAV2->E1,UAV-relay,PKW278_321_2,321.0
WIRED_1HOP,PKW278,53.46108894210147,229018.44802460252,26.725186073561737,1,53.46108894210147,1,0.8110440531230055,321.0:PKW278_321_2:PKW278,E2->E1,No-UAV-relay,PKW278_321_2,321.0
UAV_RELAY,PKW279,28.233743419364295,282916.2856377424,14.113621687112511,8,28.233743419364295,1,0.7903947820962667,321.0:PKW279_321_0:PKW279,UAV0->E8,UAV-relay,PKW279_321_0,321.0
DIRECT,PKW279,27.717746558148242,282917.62350440153,13.855623256504485,8,27.717746558148242,1,0.7290286995624522,321.0:PKW279_321_0:PKW279,DIRECT_E8,No-UAV-relay,PKW279_321_0,321.0
UAV_RELAY,PKW279,11.810686801236825,282916.2856377424,5.904678461909617,8,11.810686801236825,1,0.7903947820962667,321.0:PKW279_321_2:PKW279,UAV0->E8,UAV-relay,PKW279_321_2,321.0
DIRECT,PKW279,11.59481056338113,282917.62350440153,5.796740342981769,8,11.59481056338113,1,0.7290286995624522,321.0:PKW279_321_2:PKW279,DIRECT_E8,No-UAV-relay,PKW279_321_2,321.0
UAV_RELAY,PKW280,0.9187695721903114,4383906.436074217,0.45847652473398903,1,0.9187695721903114,1,0.2847994735916387,321.0:PKW280_321_1:PKW280,UAV3->E1,UAV-relay,PKW280_321_1,321.0
WIRED_1HOP,PKW280,0.7166316624758132,4383899.611283391,0.35647156987673995,1,0.7166316624758132,1,0.07549820560252667,321.0:PKW280_321_1:PKW280,E0->E1,No-UAV-relay,PKW280_321_1,321.0
UAV_RELAY,PKW281,84.05359316553357,229018.44777606698,42.01771685816121,1,84.05359316553357,1,0.8538224979771225,321.0:PKW281_321_1:PKW281,UAV2->E1,UAV-relay,PKW281_321_1,321.0
WIRED_1HOP,PKW281,82.82521032400466,229018.44702122954,41.397837437396745,1,82.82521032400466,1,0.8110440546042528,321.0:PKW281_321_1:PKW281,E2->E1,No-UAV-relay,PKW281_321_1,321.0
UAV_RELAY,PKW282,19.50579528450101,229018.4475289264,9.750946983663587,1,19.50579528450101,1,0.8538225071717356,321.0:PKW282_321_1:PKW282,UAV3->E1,UAV-relay,PKW282_321_1,321.0
WIRED_1HOP,PKW282,1.011973263836803,4383902.614266434,0.5027159733314849,1,1.011973263836803,1,0.07549809202830847,321.0:PKW282_321_1:PKW282,E0->E1,No-UAV-relay,PKW282_321_1,321.0
UAV_RELAY,PKW285,41.49315023879987,229018.31764489043,20.742935126487435,1,41.49315023879987,1,0.8538226465932841,321.0:PKW285_321_0:PKW285,UAV2->E1,UAV-relay,PKW285_321_0,321.0
WIRED_1HOP,PKW285,40.886723424783874,229018.3727475349,20.436913719479435,1,40.886723424783874,1,0.8110441642520116,321.0:PKW285_321_0:PKW285,E2->E1,No-UAV-relay,PKW285_321_0,321.0
UAV_RELAY,PKW287,81.92409359823175,229018.44768095025,40.953977207074125,1,81.92409359823175,1,0.8538224980857512,321.0:PKW287_321_0:PKW287,UAV2->E1,UAV-relay,PKW287_321_0,321.0
WIRED_1HOP,PKW287,80.72680914268878,229018.44668146106,40.34979097930264,1,80.72680914268878,1,0.8110440551058411,321.0:PKW287_321_0:PKW287,E2->E1,No-UAV-relay,PKW287_321_0,321.0
UAV_RELAY,PKW287,24.47169181938524,229018.44768095025,12.233006185735036,1,24.47169181938524,1,0.8538224980857512,321.0:PKW287_321_1:PKW287,UAV2->E1,UAV-relay,PKW287_321_1,321.0
WIRED_1HOP,PKW287,24.11406139759968,229018.44668146106,12.052534974842256,1,24.11406139759968,1,0.8110440551058411,321.0:PKW287_321_1:PKW287,E2->E1,No-UAV-relay,PKW287_321_1,321.0
UAV_RELAY,PKW287,24.46709181938524,229018.44768095025,12.233006178141286,1,24.46709181938524,1,0.8538224980857512,321.0:PKW287_321_2:PKW287,UAV2->E1,UAV-relay,PKW287_321_2,321.0
WIRED_1HOP,PKW287,24.10946139759968,229018.44668146106,12.052534967248507,1,24.10946139759968,1,0.8110440551058411,321.0:PKW287_321_2:PKW287,E2->E1,No-UAV-relay,PKW287_321_2,321.0
UAV_RELAY,PKW288,60.20476217527707,335570.97915192164,30.09234208961853,4,60.20476217527707,1,0.7278382584223272,321.0:PKW288_321_2:PKW288,UAV4->E4,UAV-relay,PKW288_321_2,321.0
WIRED_1HOP,PKW288,48.15351942653661,410539.5352773417,24.06984371493206,8,48.15351942653661,1,0.5686542260348703,321.0:PKW288_321_2:PKW288,E3->E8,No-UAV-relay,PKW288_321_2,321.0
UAV_RELAY,PKW291,16.685861238370787,888286.20723245,8.293208710510394,7,16.685861238370787,1,0.4997982591473612,321.0:PKW291_321_0:PKW291,UAV1->E7,UAV-relay,PKW291_321_0,321.0
WIRED_1HOP,PKW291,15.69857606201878,888285.1691058627,7.83810564018264,1,15.69857606201878,1,0.3534083134985296,321.0:PKW291_321_0:PKW291,E6->E1,No-UAV-relay,PKW291_321_0,321.0
UAV_RELAY,PKW291,3.614557283101834,888286.20723245,1.763498404625917,7,3.614557283101834,1,0.4997982591473612,321.0:PKW291_321_1:PKW291,UAV1->E7,UAV-relay,PKW291_321_1,321.0
WIRED_1HOP,PKW291,3.33603228904997,888285.1691058627,1.6667236136824017,1,3.33603228904997,1,0.3534083134985296,321.0:PKW291_321_1:PKW291,E6->E1,No-UAV-relay,PKW291_321_1,321.0
UAV_RELAY,PKW291,27.941646113127984,888286.20723245,13.917338747338993,7,27.941646113127984,1,0.4997982591473612,321.0:PKW291_321_2:PKW291,UAV1->E7,UAV-relay,PKW291_321_2,321.0
WIRED_1HOP,PKW291,26.34359479526523,888285.1691058627,13.15360256191592,1,26.34359479526523,1,0.3534083134985296,321.0:PKW291_321_2:PKW291,E6->E1,No-UAV-relay,PKW291_321_2,321.0
UAV_RELAY,PKW292,15.632297912610637,888286.2404296378,7.768925123605318,7,15.632297912610637,1,0.49979824421979413,321.0:PKW292_321_0:PKW292,UAV1->E7,UAV-relay,PKW292_321_0,321.0
WIRED_1HOP,PKW292,14.701468981230258,888285.3471264649,7.342591740972574,1,14.701468981230258,1,0.35340821002146894,321.0:PKW292_321_0:PKW292,E6->E1,No-UAV-relay,PKW292_321_0,321.0
UAV_RELAY,PKW292,10.387413812036497,888286.2404296378,5.1475086740682485,7,10.387413812036497,1,0.49979824421979413,321.0:PKW292_321_1:PKW292,UAV1->E7,UAV-relay,PKW292_321_1,321.0
WIRED_1HOP,PKW292,9.741426613330479,888285.3471264649,4.865030113185739,1,9.741426613330479,1,0.35340821002146894,321.0:PKW292_321_1:PKW292,E6->E1,No-UAV-relay,PKW292_321_1,321.0
UAV_RELAY,PKW292,21.353841585964247,888286.2404296378,10.628652159782124,7,21.353841585964247,1,0.49979824421979413,321.0:PKW292_321_2:PKW292,UAV1->E7,UAV-relay,PKW292_321_2,321.0
WIRED_1HOP,PKW292,20.112259766413857,888285.3471264649,10.045386244270484,1,20.112259766413857,1,0.35340821002146894,321.0:PKW292_321_2:PKW292,E6->E1,No-UAV-relay,PKW292_321_2,321.0
UAV_RELAY,PKW293,84.05468869960816,229018.44799576185,42.01771689239167,1,84.05468869960816,1,0.853822506638586,321.0:PKW293_321_1:PKW293,UAV3->E1,UAV-relay,PKW293_321_1,321.0
DIRECT,PKW293,82.80734542766999,229018.44802540785,41.39404525642258,1,82.80734542766999,1,0.8110440531218166,321.0:PKW293_321_1:PKW293,DIRECT_E1,No-UAV-relay,PKW293_321_1,321.0
UAV_RELAY,PKW295,97.88729925589766,229018.3499542151,48.932045370860415,1,97.88729925589766,1,0.853822618606819,321.0:PKW295_321_1:PKW295,UAV3->E1,UAV-relay,PKW295_321_1,321.0
DIRECT,PKW295,96.43465617417858,229018.4468783527,48.20572383000088,1,96.43465617417858,1,0.8110440548151762,321.0:PKW295_321_1:PKW295,DIRECT_E1,No-UAV-relay,PKW295_321_1,321.0
UAV_RELAY,PKW296,21.67998569347248,763680.0233511593,10.83695547133106,8,21.67998569347248,1,0.5312808879122879,321.0:PKW296_321_1:PKW296,UAV0->E8,UAV-relay,PKW296_321_1,321.0
WIRED_1HOP,PKW296,20.65874999910679,763680.027764612,10.321609624148213,8,20.65874999910679,1,0.3940586990147798,321.0:PKW296_321_1:PKW296,E9->E8,No-UAV-relay,PKW296_321_1,321.0
UAV_RELAY,PKW296,32.36388287064606,763680.0233511593,16.172918320815803,8,32.36388287064606,1,0.5312808879122879,321.0:PKW296_321_2:PKW296,UAV0->E8,UAV-relay,PKW296_321_2,321.0
WIRED_1HOP,PKW296,30.839805235399798,763680.027764612,15.403823503192672,8,30.839805235399798,1,0.3940586990147798,321.0:PKW296_321_2:PKW296,E9->E8,No-UAV-relay,PKW296_321_2,321.0
UAV_RELAY,PKW297,17.324576148476304,335570.9785235328,8.650025488890153,4,17.324576148476304,1,0.7278382591564867,321.0:PKW297_321_0:PKW297,UAV4->E4,UAV-relay,PKW297_321_0,321.0
WIRED_1HOP,PKW297,13.84533512101577,410539.53513236495,6.918861972819635,8,13.84533512101577,1,0.5686542262280939,321.0:PKW297_321_0:PKW297,E3->E8,No-UAV-relay,PKW297_321_0,321.0
UAV_RELAY,PKW297,47.77989219203787,335570.9785235328,23.878943564521602,4,47.77989219203787,1,0.7278382591564867,321.0:PKW297_321_2:PKW297,UAV4->E4,UAV-relay,PKW297_321_2,321.0
WIRED_1HOP,PKW297,38.210775886440466,410539.53513236495,19.099956962944802,8,38.210775886440466,1,0.5686542262280939,321.0:PKW297_321_2:PKW297,E3->E8,No-UAV-relay,PKW297_321_2,321.0
UAV_RELAY,PKW299,19.040138952901007,763673.1995481902,9.51679821158823,8,19.040138952901007,1,0.5312846061633396,321.0:PKW299_321_0:PKW299,UAV0->E8,UAV-relay,PKW299_321_0,321.0
WIRED_1HOP,PKW299,18.144062828746794,763641.8091505805,9.064608149511123,8,18.144062828746794,1,0.39408562167145333,321.0:PKW299_321_0:PKW299,E9->E8,No-UAV-relay,PKW299_321_0,321.0
UAV_RELAY,PKW299,14.967970506326802,763673.1995481902,7.481413624664765,8,14.967970506326802,1,0.5312846061633396,321.0:PKW299_321_1:PKW299,UAV0->E8,UAV-relay,PKW299_321_1,321.0
WIRED_1HOP,PKW299,14.263540720864533,763641.8091505805,7.125934731933631,8,14.263540720864533,1,0.39408562167145333,321.0:PKW299_321_1:PKW299,E9->E8,No-UAV-relay,PKW299_321_1,321.0
UAV_RELAY,PKW301,34.79343449677646,228741.70295625745,17.395123118760647,1,34.79343449677646,1,0.8541384798573999,321.0:PKW301_321_2:PKW301,UAV2->E1,UAV-relay,PKW301_321_2,321.0
WIRED_1HOP,PKW301,19.189664126007884,408775.8428876467,9.5911757776306,8,19.189664126007884,1,0.5710082105549363,321.0:PKW301_321_2:PKW301,E3->E8,No-UAV-relay,PKW301_321_2,321.0
UAV_RELAY,PKW305,10.233681131547232,763671.9209243947,5.1159748241910705,8,10.233681131547232,1,0.531285302883428,321.0:PKW305_321_0:PKW305,UAV0->E8,UAV-relay,PKW305_321_0,321.0
WIRED_1HOP,PKW305,9.75191399150584,763645.3492991626,4.872859254170374,8,9.75191399150584,1,0.39408312777351834,321.0:PKW305_321_0:PKW305,E9->E8,No-UAV-relay,PKW305_321_0,321.0
UAV_RELAY,PKW305,29.614381246772496,763671.9209243947,14.797819656057817,8,29.614381246772496,1,0.531285302883428,321.0:PKW305_321_1:PKW305,UAV0->E8,UAV-relay,PKW305_321_1,321.0
WIRED_1HOP,PKW305,28.22088274493233,763645.3492991626,14.094614405137733,8,28.22088274493233,1,0.39408312777351834,321.0:PKW305_321_1:PKW305,E9->E8,No-UAV-relay,PKW305_321_1,321.0
UAV_RELAY,PKW305,25.422805855778613,763671.9209243947,12.707421335058557,8,25.422805855778613,1,0.531285302883428,321.0:PKW305_321_2:PKW305,UAV0->E8,UAV-relay,PKW305_321_2,321.0
WIRED_1HOP,PKW305,24.226158443417727,763645.3492991626,12.103553628878114,8,24.226158443417727,1,0.39408312777351834,321.0:PKW305_321_2:PKW305,E9->E8,No-UAV-relay,PKW305_321_2,321.0
UAV_RELAY,PKW307,48.586261567739385,229018.4478939683,24.288722435644637,1,48.586261567739385,1,0.8538225067548393,321.0:PKW307_321_1:PKW307,UAV3->E1,UAV-relay,PKW307_321_1,321.0
WIRED_1HOP,PKW307,2.5198321443357012,4383902.794452726,1.252219723942795,1,2.5198321443357012,1,0.07549808521358613,321.0:PKW307_321_1:PKW307,E0->E1,No-UAV-relay,PKW307_321_1,321.0
UAV_RELAY,PKW308,55.2169917566874,351946.4750934302,27.559600285568703,7,55.2169917566874,1,0.7088715912075303,321.0:PKW308_321_0:PKW308,UAV1->E7,UAV-relay,PKW308_321_0,321.0
WIRED_1HOP,PKW308,53.9007849458152,351946.2513601379,26.939723172558942,8,53.9007849458152,1,0.6236694055946784,321.0:PKW308_321_0:PKW308,E7->E8,No-UAV-relay,PKW308_321_0,321.0
UAV_RELAY,PKW312,7.0926149098194555,229018.3233401101,3.545800794014311,1,7.0926149098194555,1,0.8538226400890665,321.0:PKW312_321_0:PKW312,UAV2->E1,UAV-relay,PKW312_321_0,321.0
DIRECT,PKW312,6.9873516629549135,229018.39626290547,3.49316917058204,1,6.9873516629549135,1,0.8110441295370604,321.0:PKW312_321_0:PKW312,DIRECT_E1,No-UAV-relay,PKW312_321_0,321.0
UAV_RELAY,PKW313,30.152095730764685,763670.4679936843,15.072899361070933,8,30.152095730764685,1,0.5312860945851197,321.0:PKW313_321_2:PKW313,UAV0->E8,UAV-relay,PKW313_321_2,321.0
WIRED_1HOP,PKW313,28.732518947181298,763648.6006250718,14.356534969279238,8,28.732518947181298,1,0.3940808373546724,321.0:PKW313_321_2:PKW313,E9->E8,No-UAV-relay,PKW313_321_2,321.0
UAV_RELAY,PKW314,8.471122897730885,351946.47404787753,4.186268412315442,7,8.471122897730885,1,0.7088715924076199,321.0:PKW314_321_0:PKW314,UAV1->E7,UAV-relay,PKW314_321_0,321.0
WIRED_1HOP,PKW314,8.186671200713125,351946.2132027147,4.092110295440153,8,8.186671200713125,1,0.6236694622098135,321.0:PKW314_321_0:PKW314,E7->E8,No-UAV-relay,PKW314_321_0,321.0
UAV_RELAY,PKW315,27.07395074172329,335570.9791579165,13.523279248760312,4,27.07395074172329,1,0.7278382584153233,321.0:PKW315_321_0:PKW315,UAV4->E4,UAV-relay,PKW315_321_0,321.0
DIRECT,PKW315,26.489752090883012,335570.97926972096,13.231179923340173,4,26.489752090883012,1,0.6481908819913709,321.0:PKW315_321_0:PKW315,DIRECT_E4,No-UAV-relay,PKW315_321_0,321.0
UAV_RELAY,PKW316,102.49819799645343,229018.44792646627,51.23679403014868,1,102.49819799645343,1,0.853822506717725,321.0:PKW316_321_2:PKW316,UAV3->E1,UAV-relay,PKW316_321_2,321.0
DIRECT,PKW316,100.97717598765176,229018.44805657913,50.47628302574785,1,100.97717598765176,1,0.811044053075801,321.0:PKW316_321_2:PKW316,DIRECT_E1,No-UAV-relay,PKW316_321_2,321.0
UAV_RELAY,PKW317,26.50273394667792,282917.6411958912,13.2494600728693,8,26.50273394667792,1,0.7903931608413877,321.0:PKW317_321_0:PKW317,UAV0->E8,UAV-relay,PKW317_321_0,321.0
WIRED_1HOP,PKW317,9.648717993150393,763680.0274406004,4.8202440961055375,8,9.648717993150393,1,0.39405869924301756,321.0:PKW317_321_0:PKW317,E9->E8,No-UAV-relay,PKW317_321_0,321.0
UAV_RELAY,PKW317,9.794226523377018,282917.6411958912,4.896539595979236,8,9.794226523377018,1,0.7903931608413877,321.0:PKW317_321_1:PKW317,UAV0->E8,UAV-relay,PKW317_321_1,321.0
WIRED_1HOP,PKW317,3.5655684535951058,763680.0274406004,1.7813945610882802,8,3.5655684535951058,1,0.39405869924301756,321.0:PKW317_321_1:PKW317,E9->E8,No-UAV-relay,PKW317_321_1,321.0
UAV_RELAY,PKW317,45.519379803286775,282917.6411958912,22.75450751528614,8,45.519379803286775,1,0.7903931608413877,321.0:PKW317_321_2:PKW317,UAV0->E8,UAV-relay,PKW317_321_2,321.0
WIRED_1HOP,PKW317,16.574439361359076,763680.0274406004,8.278245294322286,8,16.574439361359076,1,0.39405869924301756,321.0:PKW317_321_2:PKW317,E9->E8,No-UAV-relay,PKW317_321_2,321.0
UAV_RELAY,PKW318,3.255594165558365,4383906.137255463,1.622301625184516,1,3.255594165558365,1,0.2847994823344916,321.0:PKW318_321_0:PKW318,UAV3->E1,UAV-relay,PKW318_321_0,321.0
WIRED_1HOP,PKW318,2.5403376611120216,4383898.068579598,1.2613613729613442,1,2.5403376611120216,1,0.07549826394839158,321.0:PKW318_321_0:PKW318,E0->E1,No-UAV-relay,PKW318_321_0,321.0
UAV_RELAY,PKW318,0.7303261019249468,4383906.137255463,0.3644300785711957,1,0.7303261019249468,1,0.2847994823344916,321.0:PKW318_321_1:PKW318,UAV3->E1,UAV-relay,PKW318_321_1,321.0
WIRED_1HOP,PKW318,0.5696525393319276,4383898.068579598,0.28334929727468605,1,0.5696525393319276,1,0.07549826394839158,321.0:PKW318_321_1:PKW318,E0->E1,No-UAV-relay,PKW318_321_1,321.0
UAV_RELAY,PKW320,5.1536476091473284,888286.2148068402,2.5260922953986644,7,5.1536476091473284,1,0.49979825574143355,321.0:PKW320_321_2:PKW320,UAV1->E7,UAV-relay,PKW320_321_2,321.0
WIRED_1HOP,PKW320,4.781561711644211,888285.1735203888,2.3874689534792446,1,4.781561711644211,1,0.3534083109325211,321.0:PKW320_321_2:PKW320,E6->E1,No-UAV-relay,PKW320_321_2,321.0
UAV_RELAY,PKW321,17.1662422104102,888286.236853265,8.5315190299301,7,17.1662422104102,1,0.49979824582795895,321.0:PKW321_321_1:PKW321,UAV1->E7,UAV-relay,PKW321_321_1,321.0
WIRED_1HOP,PKW321,16.141280371392853,888285.3416549695,8.063336989523675,1,16.141280371392853,1,0.3534082132018547,321.0:PKW321_321_1:PKW321,E6->E1,No-UAV-relay,PKW321_321_1,321.0
UAV_RELAY,PKW324,56.17298964214326,282916.36750473455,28.08321882805938,8,56.17298964214326,1,0.7903946841829081,321.0:PKW324_321_0:PKW324,UAV0->E8,UAV-relay,PKW324_321_0,321.0
DIRECT,PKW324,55.14627420606142,282917.6386072746,27.56986111001846,8,55.14627420606142,1,0.7290286762111746,321.0:PKW324_321_0:PKW324,DIRECT_E8,No-UAV-relay,PKW324_321_0,321.0
UAV_RELAY,PKW326,74.3281471793069,282917.60616805014,37.15609905705515,8,74.3281471793069,1,0.7903932027348782,321.0:PKW326_321_2:PKW326,UAV0->E8,UAV-relay,PKW326_321_2,321.0
DIRECT,PKW326,72.97027992151186,282916.7201591542,36.47716542815763,8,72.97027992151186,1,0.7290300962678435,321.0:PKW326_321_2:PKW326,DIRECT_E8,No-UAV-relay,PKW326_321_2,321.0
UAV_RELAY,PKW327,40.47430023903144,335570.9791217762,20.22400319190639,4,40.47430023903144,1,0.727838258457546,321.0:PKW327_321_1:PKW327,UAV4->E4,UAV-relay,PKW327_321_1,321.0
DIRECT,PKW327,39.60063378640092,335570.97924905014,19.78716996559113,4,39.60063378640092,1,0.648190882022587,321.0:PKW327_321_1:PKW327,DIRECT_E4,No-UAV-relay,PKW327_321_1,321.0
UAV_RELAY,PKW329,25.201977280435393,763671.4403025596,12.59740791944872,8,25.201977280435393,1,0.5312855647739423,321.0:PKW329_321_0:PKW329,UAV0->E8,UAV-relay,PKW329_321_0,321.0
WIRED_1HOP,PKW329,24.015616448873836,763647.2243416352,11.998731503667942,8,24.015616448873836,1,0.3940818068852689,321.0:PKW329_321_0:PKW329,E9->E8,No-UAV-relay,PKW329_321_0,321.0
UAV_RELAY,PKW329,7.9254623643131525,763671.4403025596,3.9607570844699174,8,7.9254623643131525,1,0.5312855647739423,321.0:PKW329_321_2:PKW329,UAV0->E8,UAV-relay,PKW329_321_2,321.0
WIRED_1HOP,PKW329,7.552458085394235,763647.2243416352,3.7725269450104584,8,7.552458085394235,1,0.3940818068852689,321.0:PKW329_321_2:PKW329,E9->E8,No-UAV-relay,PKW329_321_2,321.0
UAV_RELAY,PKW332,79.78855617121505,229018.44445238862,39.89023808969802,1,79.78855617121505,1,0.8538225017729272,321.0:PKW332_321_2:PKW332,UAV2->E1,UAV-relay,PKW332_321_2,321.0
WIRED_1HOP,PKW332,78.62236857104959,229018.44765517564,39.30174428961529,1,78.62236857104959,1,0.8110440536683792,321.0:PKW332_321_2:PKW332,E2->E1,No-UAV-relay,PKW332_321_2,321.0
UAV_RELAY,PKW336,11.126486172541858,1886489.3119223337,5.505883657720929,7,11.126486172541858,1,0.3695410451990996,321.0:PKW336_321_0:PKW336,UAV1->E7,UAV-relay,PKW336_321_0,321.0
DIRECT,PKW336,9.80992361386558,1887878.7938725937,4.89438201426079,5,9.80992361386558,1,0.18477360617952102,321.0:PKW336_321_0:PKW336,DIRECT_E5,No-UAV-relay,PKW336_321_0,321.0
UAV_RELAY,PKW338,13.994171352425985,400161.22487753537,6.976204026142326,4,13.994171352425985,1,0.6770974527240619,321.0:PKW338_321_0:PKW338,UAV4->E4,UAV-relay,PKW338_321_0,321.0
WIRED_1HOP,PKW338,13.306686620441855,409124.4711008462,6.6494314696207235,8,13.306686620441855,1,0.5705423682309861,321.0:PKW338_321_0:PKW338,E3->E8,No-UAV-relay,PKW338_321_0,321.0
UAV_RELAY,PKW338,44.77544278277742,400161.22487753537,22.364889334730044,4,44.77544278277742,1,0.6770974527240619,321.0:PKW338_321_1:PKW338,UAV4->E4,UAV-relay,PKW338_321_1,321.0
WIRED_1HOP,PKW338,42.65386904895664,409124.4711008462,21.31729496925146,8,42.65386904895664,1,0.5705423682309861,321.0:PKW338_321_1:PKW338,E3->E8,No-UAV-relay,PKW338_321_1,321.0
UAV_RELAY,PKW338,12.352347852140573,400161.22487753537,6.155474143242286,4,12.352347852140573,1,0.6770974527240619,321.0:PKW338_321_2:PKW338,UAV4->E4,UAV-relay,PKW338_321_2,321.0
WIRED_1HOP,PKW338,11.741333713224096,409124.4711008462,5.867145416495844,8,11.741333713224096,1,0.5705423682309861,321.0:PKW338_321_2:PKW338,E3->E8,No-UAV-relay,PKW338_321_2,321.0
UAV_RELAY,PKW339,8.873950135188933,888286.2665834324,4.384914678344466,7,8.873950135188933,1,0.4997982324593856,321.0:PKW339_321_0:PKW339,UAV1->E7,UAV-relay,PKW339_321_0,321.0
WIRED_1HOP,PKW339,8.300019430847637,888285.2687999709,4.144285279686874,1,8.300019430847637,1,0.3534082555498772,321.0:PKW339_321_0:PKW339,E6->E1,No-UAV-relay,PKW339_321_0,321.0
UAV_RELAY,PKW340,23.941331697491336,888286.1671062367,11.915530256545669,7,23.941331697491336,1,0.4997982771906595,321.0:PKW340_321_1:PKW340,UAV1->E7,UAV-relay,PKW340_321_1,321.0
WIRED_1HOP,PKW340,22.549163173770093,888284.992990882,11.261648259869714,1,22.549163173770093,1,0.3534084158679516,321.0:PKW340_321_1:PKW340,E6->E1,No-UAV-relay,PKW340_321_1,321.0
UAV_RELAY,PKW340,4.19927232556851,888286.1671062367,2.0494712120092546,7,4.19927232556851,1,0.4997982771906595,321.0:PKW340_321_2:PKW340,UAV1->E7,UAV-relay,PKW340_321_2,321.0
WIRED_1HOP,PKW340,3.8788917992217895,888284.992990882,1.9370035070831448,1,3.8788917992217895,1,0.3534084158679516,321.0:PKW340_321_2:PKW340,E6->E1,No-UAV-relay,PKW340_321_2,321.0
UAV_RELAY,PKW341,41.46264337435084,335570.97929268517,20.71132855765809,4,41.46264337435084,1,0.7278382582578702,321.0:PKW341_321_1:PKW341,UAV4->E4,UAV-relay,PKW341_321_1,321.0
DIRECT,PKW341,40.567924821331395,335570.9785647277,20.263969281148366,4,40.567924821331395,1,0.64819088305607,321.0:PKW341_321_1:PKW341,DIRECT_E4,No-UAV-relay,PKW341_321_1,321.0
UAV_RELAY,PKW342,68.79655991095201,229018.36150135653,34.394262004638705,1,68.79655991095201,1,0.8538225965070606,321.0:PKW342_321_0:PKW342,UAV2->E1,UAV-relay,PKW342_321_0,321.0
DIRECT,PKW342,67.77550291084299,229018.44627100206,33.88373350458419,1,67.77550291084299,1,0.8110440557117877,321.0:PKW342_321_0:PKW342,DIRECT_E1,No-UAV-relay,PKW342_321_0,321.0
UAV_RELAY,PKW343,53.553777550715154,229018.44780989937,26.770781673460217,1,53.553777550715154,1,0.8538225068508511,321.0:PKW343_321_1:PKW343,UAV3->E1,UAV-relay,PKW343_321_1,321.0
DIRECT,PKW343,52.75905669994544,229018.4479782234,26.37342124807536,1,52.75905669994544,1,0.8110440531914751,321.0:PKW343_321_1:PKW343,DIRECT_E1,No-UAV-relay,PKW343_321_1,321.0
UAV_RELAY,PKW345,21.277034697048318,229018.31640961565,10.637402686089743,1,21.277034697048318,1,0.8538226480040283,321.0:PKW345_321_1:PKW345,UAV2->E1,UAV-relay,PKW345_321_1,321.0
