agent,avg_rate_bps,deadline_miss_s,edge0_load,edge1_load,edge2_load,edge3_load,edge4_load,edge5_load,edge6_load,edge7_load,edge8_load,edge9_load,energy_j,final_edge,final_edge_load,latency_s,load_imbalance,packet_loss,route,success,task,time_s
PKW318,4383898.068579598,0.0,0.1619862,0.0,0.12384992,0.1670976,0.022774666666666665,0.0,0.3654680888888889,0.0977912,0.0,0.2551406666666667,1.2591533710573442,0,0.1619862,2.680292927778688,0.975384159083208,0.07549826394839158,DIRECT_E0,1.0,PKW318_321_0,321.0
PKW318,4383898.068579598,0.0,0.1636354,0.0,0.12384992,0.1670976,0.022774666666666665,0.0,0.3654680888888889,0.0977912,0.0,0.2551406666666667,0.28285329614418603,0,0.1636354,0.729341983776372,0.9745517141484019,0.07549826394839158,DIRECT_E0,1.0,PKW318_321_1,321.0
PKW319,351945.3643593598,16.347839776119194,0.1636354,0.0,0.12384992,0.1670976,0.022774666666666665,0.0,0.3695925333333333,0.0977912,0.0,0.2551406666666667,13.48912362544293,6,0.3695925333333333,27.347839776119194,0.9784823756318296,0.7088703751013083,UAV1->E6,0.0,PKW319_321_0,321.0
PKW319,351945.3643593598,26.28985894341473,0.1636354,0.0,0.12384992,0.1670976,0.022774666666666665,0.0,0.3802129777777778,0.0977912,0.0,0.2551406666666667,23.954822988690978,6,0.3802129777777778,48.28985894341473,0.9887245170391907,0.7088703751013083,UAV1->E6,0.0,PKW319_321_2,321.0
PKW320,888285.1735203888,0.0,0.1636354,0.0,0.12384992,0.1670976,0.022774666666666665,0.0,0.3842928,0.0977912,0.0,0.2551406666666667,2.3866209534792446,6,0.3842928,5.157534689421989,0.9927014003881095,0.3534083109325211,DIRECT_E6,1.0,PKW320_321_2,321.0
PKW321,888285.3416549695,7.511253171392852,0.1636354,0.0,0.12384992,0.1670976,0.022774666666666665,0.0,0.3903072,0.0977912,0.0,0.2551406666666667,8.060472989523674,6,0.3903072,16.511253171392852,0.9986028863175899,0.3534082132018547,DIRECT_E6,0.0,PKW321_321_1,321.0
PKW323,222460.4676042744,53.81616792541361,0.1636354,0.0,0.12384992,0.1670976,0.022774666666666665,0.0,0.39480195555555553,0.0977912,0.0,0.2551406666666667,35.21068298758178,6,0.39480195555555553,70.81616792541361,1.00304135398345,0.861269171548572,UAV1->E6,0.0,PKW323_321_1,321.0
PKW324,nan,0.0,0.1636354,0.0,0.12384992,0.1670976,0.022774666666666665,0.0,0.39480195555555553,0.0977912,0.0,0.2551406666666667,2.31e-09,,nan,0.036036,1.00304135398345,0.0,LOCAL,1.0,PKW324_321_0,321.0
PKW325,nan,0.0,0.1636354,0.0,0.12384992,0.1670976,0.022774666666666665,0.0,0.39480195555555553,0.0977912,0.0,0.2551406666666667,2.11e-09,,nan,0.032578399999999993,1.00304135398345,0.0,LOCAL,1.0,PKW325_321_1,321.0
PKW326,nan,0.0,0.1636354,0.0,0.12384992,0.1670976,0.022774666666666665,0.0,0.39480195555555553,0.0977912,0.0,0.2551406666666667,4.25e-09,,nan,0.08772,1.00304135398345,0.0,LOCAL,1.0,PKW326_321_2,321.0
PKW327,335570.97924905014,16.758556647006984,0.1636354,0.0,0.12384992,0.17093672727272727,0.022774666666666665,0.0,0.39480195555555553,0.0977912,0.0,0.2551406666666667,19.78982596467688,3,0.17093672727272727,39.758556647006984,1.0010846716164128,0.648190882022587,E4->E3,0.0,PKW327_321_1,321.0
PKW328,nan,0.0,0.1636354,0.0,0.12384992,0.17093672727272727,0.022774666666666665,0.0,0.39480195555555553,0.0977912,0.0,0.2551406666666667,3.32e-09,,nan,0.0523232,1.0010846716164128,0.0,LOCAL,1.0,PKW328_321_0,321.0
PKW328,763674.6188164689,0.0,0.1636354,0.0,0.12384992,0.17093672727272727,0.022774666666666665,0.0,0.39480195555555553,0.0977912,0.0,0.2693006666666667,16.22830519261327,9,0.2693006666666667,32.725911025973204,1.0024339284965509,0.5313675321967837,UAV0->E9,1.0,PKW328_321_2,321.0
PKW329,763647.2243416352,14.266000327661715,0.1636354,0.0,0.12384992,0.17093672727272727,0.022774666666666665,0.0,0.39480195555555553,0.0977912,0.0,0.27586533333333335,11.995067504904192,9,0.27586533333333335,24.266000327661715,1.0033854418533046,0.3940818068852689,DIRECT_E9,0.0,PKW329_321_0,321.0
PKW329,763647.2243416352,0.0,0.1636354,0.0,0.12384992,0.17093672727272727,0.022774666666666665,0.0,0.39480195555555553,0.0977912,0.0,0.27948453333333334,3.7713749471782085,9,0.27948453333333334,7.82223440054575,1.0039945719358256,0.3940818068852689,DIRECT_E9,1.0,PKW329_321_2,321.0
PKW330,335570.9786608241,23.684243997358713,0.1636354,0.0,0.12384992,0.17093672727272727,0.0375836,0.0,0.39480195555555553,0.0977912,0.0,0.27948453333333334,30.82333021448336,4,0.0375836,61.68424399735871,0.9833299388392919,0.727838258996087,UAV4->E4,0.0,PKW330_321_1,321.0
PKW331,nan,0.0,0.1636354,0.0,0.12384992,0.17093672727272727,0.0375836,0.0,0.39480195555555553,0.0977912,0.0,0.27948453333333334,3.13e-09,,nan,0.0107672,0.9833299388392919,0.0,LOCAL,1.0,PKW331_321_2,321.0
PKW332,229018.44445238862,52.95802394875672,0.1636354,0.0,0.12384992,0.17754763636363635,0.0375836,0.0,0.39480195555555553,0.0977912,0.0,0.27948453333333334,39.890238162307035,3,0.17754763636363635,79.95802394875672,0.9801872788790602,0.8538225107995271,UAV2->E3,0.0,PKW332_321_2,321.0
PKW333,nan,0.0,0.1636354,0.0,0.12384992,0.17754763636363635,0.0375836,0.0,0.39480195555555553,0.0977912,0.0,0.27948453333333334,4.96e-09,,nan,0.0976128,0.9801872788790602,0.0,LOCAL,1.0,PKW333_321_0,321.0
PKW336,nan,0.0,0.1636354,0.0,0.12384992,0.17754763636363635,0.0375836,0.0,0.39480195555555553,0.0977912,0.0,0.27948453333333334,4.58e-09,,nan,0.0846384,0.9801872788790602,0.0,LOCAL,1.0,PKW336_321_0,321.0
PKW338,409124.4711008462,0.0,0.1636354,0.0,0.1288656,0.17754763636363635,0.0375836,0.0,0.39480195555555553,0.0977912,0.0,0.27948453333333334,6.649431467200473,2,0.1288656,13.430992511350945,0.976302804578082,0.5705423682309861,E3->E2,1.0,PKW338_321_0,321.0
PKW338,409124.4711008462,12.783616161683916,0.1636354,0.0,0.13856224,0.17754763636363635,0.0375836,0.0,0.39480195555555553,0.0977912,0.0,0.27948453333333334,21.31729496779196,2,0.13856224,42.783616161683916,0.9692772194395081,0.5705423682309861,E3->E2,0.0,PKW338_321_1,321.0
PKW338,409124.4711008462,2.8803122441331883,0.1636354,0.0,0.14314144,0.17754763636363635,0.0375836,0.0,0.39480195555555553,0.0977912,0.0,0.27948453333333334,5.867145413991594,2,0.14314144,11.880312244133188,0.966177838722308,0.5705423682309861,E3->E2,0.0,PKW338_321_2,321.0
PKW339,888285.2687999709,0.0,0.1636354,0.0,0.14314144,0.17754763636363635,0.0375836,0.0,0.40183484444444445,0.0977912,0.0,0.27948453333333334,4.142813279686874,6,0.40183484444444445,8.687461386403193,0.9724979639164433,0.3534082555498772,DIRECT_E6,1.0,PKW339_321_0,321.0
PKW340,nan,0.0,0.1636354,0.0,0.14314144,0.17754763636363635,0.0375836,0.0,0.40183484444444445,0.0977912,0.0,0.27948453333333334,3.1200000000000004e-09,,nan,0.0624,0.9724979639164433,0.0,LOCAL,1.0,PKW340_321_1,321.0
PKW340,nan,0.0,0.1636354,0.0,0.14314144,0.17754763636363635,0.0375836,0.0,0.40183484444444445,0.0977912,0.0,0.27948453333333334,3.6900000000000003e-09,,nan,0.0750936,0.9724979639164433,0.0,LOCAL,1.0,PKW340_321_2,321.0
PKW341,335570.9785647277,21.721707281937448,0.1636354,0.0,0.14314144,0.18016872727272729,0.0375836,0.0,0.40183484444444445,0.0977912,0.0,0.27948453333333334,20.266689280538866,3,0.18016872727272729,40.72170728193745,0.9713150633853596,0.64819088305607,E4->E3,0.0,PKW341_321_1,321.0
PKW342,nan,0.0,0.1636354,0.0,0.14314144,0.18016872727272729,0.0375836,0.0,0.40183484444444445,0.0977912,0.0,0.27948453333333334,2.33e-09,,nan,0.0361616,0.9713150633853596,0.0,LOCAL,1.0,PKW342_321_0,321.0
PKW343,229018.4479782234,22.936298877723218,0.1773764,0.0,0.14314144,0.18016872727272729,0.0375836,0.0,0.40183484444444445,0.0977912,0.0,0.27948453333333334,26.37583724614161,0,0.1773764,52.93629887772322,0.9644282906812364,0.8110440531914751,E1->E0,0.0,PKW343_321_1,321.0
PKW344,282917.5904806148,27.659877886029015,0.1773764,0.0,0.14314144,0.18016872727272729,0.0375836,0.0,0.40183484444444445,0.0977912,0.0,0.28045013333333335,14.68971387890384,9,0.28045013333333335,29.659877886029015,0.964575771696017,0.790430651311636,UAV0->E9,0.0,PKW344_321_0,321.0
PKW344,nan,0.0,0.1773764,0.0,0.14314144,0.18016872727272729,0.0375836,0.0,0.40183484444444445,0.0977912,0.0,0.28045013333333335,5.9e-10,,nan,0.0082128,0.964575771696017,0.0,LOCAL,1.0,PKW344_321_1,321.0
PKW345,nan,0.0,0.1773764,0.0,0.14314144,0.18016872727272729,0.0375836,0.0,0.40183484444444445,0.0977912,0.0,0.28045013333333335,2.09e-09,,nan,0.010032,0.964575771696017,0.0,LOCAL,1.0,PKW345_321_1,321.0
PKW346,nan,0.0,0.1773764,0.0,0.14314144,0.18016872727272729,0.0375836,0.0,0.40183484444444445,0.0977912,0.0,0.28045013333333335,4.28e-09,,nan,0.0715616,0.964575771696017,0.0,LOCAL,1.0,PKW346_321_1,321.0
PKW346,410539.53670151014,1.9897601881345484,0.1773764,0.0,0.14862832,0.18016872727272729,0.0375836,0.0,0.40183484444444445,0.0977912,0.0,0.28045013333333335,6.918861946142274,2,0.14862832,13.989760188134548,0.9610267980400982,0.5686542241367568,E3->E2,0.0,PKW346_321_2,321.0
PKW348,229018.4433495806,44.22018404088817,0.1841804,0.0,0.14862832,0.18016872727272729,0.0375836,0.0,0.40183484444444445,0.0977912,0.0,0.28045013333333335,33.01346582332409,0,0.1841804,66.22018404088817,0.9580421997537559,0.8110440600245832,E1->E0,0.0,PKW348_321_0,321.0
PKW348,nan,0.0,0.1841804,0.0,0.14862832,0.18016872727272729,0.0375836,0.0,0.40183484444444445,0.0977912,0.0,0.28045013333333335,2.9700000000000003e-09,,nan,0.008078400000000001,0.9580421997537559,0.0,LOCAL,1.0,PKW348_321_1,321.0
PKW348,nan,0.0,0.1841804,0.0,0.14862832,0.18016872727272729,0.0375836,0.0,0.40183484444444445,0.0977912,0.0,0.28045013333333335,2.94e-09,,nan,0.0577056,0.9580421997537559,0.0,LOCAL,1.0,PKW348_321_2,321.0
PKW349,4383820.662864376,0.0,0.1973294,0.0,0.14862832,0.18016872727272729,0.0375836,0.0,0.40183484444444445,0.0977912,0.0,0.28045013333333335,1.2318022221808649,0,0.1973294,2.6609338287777295,0.953035405691512,0.0755011915502537,DIRECT_E0,1.0,PKW349_321_0,321.0
PKW350,1883382.0342591282,0.0,0.1973294,0.0,0.14862832,0.18016872727272729,0.0375836,0.0,0.4141214222222222,0.0977912,0.0,0.28045013333333335,3.890799068365635,6,0.4141214222222222,8.195719541781491,0.9635198897430671,0.36997879071429673,UAV1->E6,1.0,PKW350_321_1,321.0
PKW351,410539.5366929328,26.141412174714397,0.1973294,0.0,0.15230832,0.18016872727272729,0.0375836,0.0,0.4141214222222222,0.0977912,0.0,0.28045013333333335,19.4897519302322,2,0.15230832,39.1414121747144,0.9612162025659771,0.5686542241481891,E3->E2,0.0,PKW351_321_2,321.0
PKW352,nan,0.0,0.1973294,0.0,0.15230832,0.18016872727272729,0.0375836,0.0,0.4141214222222222,0.0977912,0.0,0.28045013333333335,3.19e-09,,nan,0.062524,0.9612162025659771,0.0,LOCAL,1.0,PKW352_321_0,321.0
PKW352,nan,0.0,0.1973294,0.0,0.15230832,0.18016872727272729,0.0375836,0.0,0.4141214222222222,0.0977912,0.0,0.28045013333333335,3.18e-09,,nan,0.0711736,0.9612162025659771,0.0,LOCAL,1.0,PKW352_321_1,321.0
PKW352,763669.707166448,1.9758528787571734,0.1973294,0.0,0.15230832,0.18016872727272729,0.0375836,0.0,0.4141214222222222,0.0977912,0.0,0.2892053333333333,15.84332378091992,9,0.2892053333333333,31.975852878757173,0.9623039297432501,0.5313702080712146,UAV0->E9,0.0,PKW352_321_2,321.0
PKW353,1888055.5194152147,0.0,0.1973294,0.0,0.15230832,0.18016872727272729,0.0375836,0.0,0.41702453333333334,0.0977912,0.0,0.2892053333333333,1.505329059785259,6,0.41702453333333334,3.4310906435888517,0.964734431577958,0.18474115190154083,E5->E6,1.0,PKW353_321_0,321.0
PKW353,nan,0.0,0.1973294,0.0,0.15230832,0.18016872727272729,0.0375836,0.0,0.41702453333333334,0.0977912,0.0,0.2892053333333333,3.51e-09,,nan,0.0791856,0.964734431577958,0.0,LOCAL,1.0,PKW353_321_1,321.0
PKW353,nan,0.0,0.1973294,0.0,0.15230832,0.18016872727272729,0.0375836,0.0,0.41702453333333334,0.0977912,0.0,0.2892053333333333,4.99e-09,,nan,0.1211016,0.964734431577958,0.0,LOCAL,1.0,PKW353_321_2,321.0
PKW355,nan,0.0,0.1973294,0.0,0.15230832,0.18016872727272729,0.0375836,0.0,0.41702453333333334,0.0977912,0.0,0.2892053333333333,1.8000000000000002e-09,,nan,0.041184,0.964734431577958,0.0,LOCAL,1.0,PKW355_321_0,321.0
PKW357,nan,0.0,0.1973294,0.0,0.15230832,0.18016872727272729,0.0375836,0.0,0.41702453333333334,0.0977912,0.0,0.2892053333333333,7.7e-10,,nan,0.0081928,0.964734431577958,0.0,LOCAL,1.0,PKW357_321_2,321.0
PKW358,229018.40506498542,41.709361476650685,0.2034446,0.0,0.15230832,0.18016872727272729,0.0375836,0.0,0.41702453333333334,0.0977912,0.0,0.2892053333333333,27.249214441461344,0,0.2034446,54.709361476650685,0.9625612555423926,0.8110441165428465,E1->E0,0.0,PKW358_321_1,321.0
PKW36,nan,0.0,0.2034446,0.0,0.15230832,0.18016872727272729,0.0375836,0.0,0.41702453333333334,0.0977912,0.0,0.2892053333333333,2.23e-09,,nan,0.014272,0.9625612555423926,0.0,LOCAL,1.0,PKW36_321_0,321.0
PKW36,335570.9699341469,31.023192198980404,0.2034446,0.0,0.15230832,0.18016872727272729,0.0469904,0.0,0.41702453333333334,0.0977912,0.0,0.2892053333333333,24.488100912126203,4,0.0469904,49.023192198980404,0.9511128097517795,0.7278382691916536,UAV4->E4,0.0,PKW36_321_1,321.0
PKW36,nan,0.0,0.2034446,0.0,0.15230832,0.18016872727272729,0.0469904,0.0,0.41702453333333334,0.0977912,0.0,0.2892053333333333,4.77e-09,,nan,0.0341152,0.9511128097517795,0.0,LOCAL,1.0,PKW36_321_2,321.0
PKW360,229018.34910845352,26.832484739750285,0.2034446,0.0,0.15230832,0.18326036363636364,0.0469904,0.0,0.41702453333333334,0.0977912,0.0,0.2892053333333333,19.324612193955712,3,0.18326036363636364,38.832484739750285,0.9497198747007125,0.8538226196869542,UAV2->E3,0.0,PKW360_321_0,321.0
PKW360,229018.34910845352,29.12335506767385,0.2034446,0.0,0.15230832,0.19130952727272726,0.0469904,0.0,0.41702453333333334,0.0977912,0.0,0.2892053333333333,24.46602278233081,3,0.19130952727272726,49.12335506767385,0.9463378530584646,0.8538226196869542,UAV2->E3,0.0,PKW360_321_2,321.0
PKW361,1883188.9399183842,0.0,0.2034446,0.0,0.15230832,0.19130952727272726,0.0469904,0.0,0.4260736,0.0977912,0.0,0.2892053333333333,3.3659675987954936,6,0.4260736,7.158008782970487,0.9538265780000423,0.37000638628001936,UAV1->E6,1.0,PKW361_321_0,321.0
PKW361,nan,0.0,0.2034446,0.0,0.15230832,0.19130952727272726,0.0469904,0.0,0.4260736,0.0977912,0.0,0.2892053333333333,3.46e-09,,nan,0.0658784,0.9538265780000423,0.0,LOCAL,1.0,PKW361_321_2,321.0
PKW362,nan,0.0,0.2034446,0.0,0.15230832,0.19130952727272726,0.0469904,0.0,0.4260736,0.0977912,0.0,0.2892053333333333,3.55e-09,,nan,0.057083999999999996,0.9538265780000423,0.0,LOCAL,1.0,PKW362_321_1,321.0
PKW362,4383849.173747483,0.0,0.210163,0.0,0.15230832,0.19130952727272726,0.0469904,0.0,0.4260736,0.0977912,0.0,0.2892053333333333,1.2226167786108804,0,0.210163,2.6553965468857608,0.9516193354452097,0.28480159117274506,UAV3->E0,1.0,PKW362_321_2,321.0
PKW363,888286.2286852507,0.0,0.210163,0.0,0.15230832,0.19130952727272726,0.0469904,0.0,0.43596871111111113,0.0977912,0.0,0.2892053333333333,10.357021990501792,6,0.43596871111111113,21.150012682313694,0.9598254304387349,0.35340769760312263,DIRECT_E6,1.0,PKW363_321_0,321.0
PKW363,nan,0.0,0.210163,0.0,0.15230832,0.19130952727272726,0.0469904,0.0,0.43596871111111113,0.0977912,0.0,0.2892053333333333,3.56e-09,,nan,0.0720544,0.9598254304387349,0.0,LOCAL,1.0,PKW363_321_2,321.0
PKW48,229017.61050374393,27.764374647627285,0.210163,0.0,0.15230832,0.19130952727272726,0.0469904,0.0,0.44172426666666664,0.0977912,0.0,0.2892053333333333,22.161325195725063,6,0.44172426666666664,44.764374647627285,0.9646480537129105,0.8538239856705085,UAV1->E6,0.0,PKW48_321_0,321.0
PKW66,763383.2727984221,0.0,0.210163,0.0,0.15230832,0.19130952727272726,0.0469904,0.0,0.44172426666666664,0.0977912,0.0,0.2905582666666667,4.017277184685447,9,0.2905582666666667,8.325112626029561,0.9647424572769717,0.531526300842889,UAV0->E9,1.0,PKW66_321_1,321.0
PKW66,nan,0.0,0.210163,0.0,0.15230832,0.19130952727272726,0.0469904,0.0,0.44172426666666664,0.0977912,0.0,0.2905582666666667,3.73e-09,,nan,0.032824,0.9647424572769717,0.0,LOCAL,1.0,PKW66_321_2,321.0
PKW74,nan,0.0,0.210163,0.0,0.15230832,0.19130952727272726,0.0469904,0.0,0.44172426666666664,0.0977912,0.0,0.2905582666666667,2.76e-09,,nan,0.012585599999999999,0.9647424572769717,0.0,LOCAL,1.0,PKW74_321_0,321.0
PKW86,nan,0.0,0.210163,0.0,0.15230832,0.19130952727272726,0.0469904,0.0,0.44172426666666664,0.0977912,0.0,0.2905582666666667,4.3300000000000006e-09,,nan,0.027712,0.9647424572769717,0.0,LOCAL,1.0,PKW86_321_0,321.0
PKW86,410539.535348625,0.0,0.210163,0.0,0.15230832,0.19130952727272726,0.0469904,0.0,0.44172426666666664,0.0977912,0.0,0.29453026666666665,9.005907208901927,9,0.29453026666666665,18.306344660638523,0.9650604579591311,0.6663968847735688,UAV0->E9,1.0,PKW86_321_1,321.0
PKW86,410539.535348625,22.14709577552872,0.210163,0.0,0.15230832,0.19130952727272726,0.0469904,0.0,0.44172426666666664,0.0977912,0.0,0.3078457333333333,29.91962503312169,9,0.3078457333333333,60.14709577552872,0.9665587353905765,0.6663968847735688,UAV0->E9,0.0,PKW86_321_2,321.0
PKW91,nan,0.0,0.210163,0.0,0.15230832,0.19130952727272726,0.0469904,0.0,0.44172426666666664,0.0977912,0.0,0.3078457333333333,3.01e-09,,nan,0.0440664,0.9665587353905765,0.0,LOCAL,1.0,PKW91_321_1,321.0
PKW91,763677.3535837993,0.0,0.210163,0.0,0.15230832,0.19130952727272726,0.0469904,0.0,0.44172426666666664,0.0977912,0.0,0.30911733333333336,2.671285190751992,9,0.30911733333333336,5.6516877013733176,0.9667356680570928,0.3940605827470876,DIRECT_E9,1.0,PKW91_321_2,321.0
PKW98,4383903.185967954,0.0,0.2133668,0.0,0.15230832,0.19130952727272726,0.0469904,0.0,0.44172426666666664,0.0977912,0.0,0.30911733333333336,1.7609877951985995,0,0.2133668,3.7353423877411993,0.9656522461435766,0.0754980704063164,DIRECT_E0,1.0,PKW98_321_0,321.0
PKW98,nan,0.0,0.2133668,0.0,0.15230832,0.19130952727272726,0.0469904,0.0,0.44172426666666664,0.0977912,0.0,0.30911733333333336,1.42e-09,,nan,0.0264688,0.9656522461435766,0.0,LOCAL,1.0,PKW98_321_1,321.0
PKW99,229018.44480382247,41.207912694334865,0.2201,0.0,0.15230832,0.19130952727272726,0.0469904,0.0,0.44172426666666664,0.0977912,0.0,0.30911733333333336,32.48944235006343,0,0.2201,65.20791269433487,0.9635338501096606,0.8110440578777357,E1->E0,0.0,PKW99_321_0,321.0
PKW99,nan,0.0,0.2201,0.0,0.15230832,0.19130952727272726,0.0469904,0.0,0.44172426666666664,0.0977912,0.0,0.30911733333333336,1.29e-09,,nan,0.0256968,0.9635338501096606,0.0,LOCAL,1.0,PKW99_321_1,321.0
LKW16,236528.57389178412,24.815608055575183,0.0,0.0,0.0,0.009765090909090909,0.0,0.0,0.0,0.0,0.0,0.0,24.902921496338795,3,0.009765090909090909,49.81560805557518,3.0,0.8451935717189035,UAV2->E3,0.0,LKW16_322_0,322.0
LKW16,236528.57389178412,60.35969229892099,0.0,0.0,0.0,0.022197818181818183,0.0,0.0,0.0,0.0,0.0,0.0,45.16874725020084,3,0.022197818181818183,90.35969229892099,3.0,0.8451935717189035,UAV2->E3,0.0,LKW16_322_1,322.0
LKW16,nan,0.0,0.0,0.0,0.0,0.022197818181818183,0.0,0.0,0.0,0.0,0.0,0.0,3.09e-09,,nan,0.029664,3.0,0.0,LOCAL,1.0,LKW16_322_2,322.0
LKW17,514487.2704875041,0.7233979130553507,0.0,0.0,0.0,0.022197818181818183,0.0,0.0,0.0,0.0,0.0,0.004340266666666667,8.359528834462342,9,0.004340266666666667,16.72339791305535,2.5027966096798493,0.617275142899244,UAV0->E9,0.0,LKW17_322_0,322.0
LKW17,nan,0.0,0.0,0.0,0.0,0.022197818181818183,0.0,0.0,0.0,0.0,0.0,0.004340266666666667,3.86e-09,,nan,0.0901696,2.5027966096798493,0.0,LOCAL,1.0,LKW17_322_1,322.0
LKW17,nan,0.0,0.0,0.0,0.0,0.022197818181818183,0.0,0.0,0.0,0.0,0.0,0.004340266666666667,4.490000000000001e-09,,nan,0.18428,2.5027966096798493,0.0,LOCAL,1.0,LKW17_322_2,322.0
LKW21,nan,0.0,0.0,0.0,0.0,0.022197818181818183,0.0,0.0,0.0,0.0,0.0,0.004340266666666667,1.93e-09,,nan,0.0375192,2.5027966096798493,0.0,LOCAL,1.0,LKW21_322_2,322.0
LKW22,1250026.7732634854,0.0,0.0,0.0,0.0,0.022197818181818183,0.0,0.0,0.013208177777777778,0.0,0.0,0.004340266666666667,8.031827975396805,6,0.013208177777777778,16.076864116583387,1.8282918788995814,0.26894330515293546,DIRECT_E6,1.0,LKW22_322_0,322.0
LKW22,1250026.7732634854,0.0,0.0,0.0,0.0,0.022197818181818183,0.0,0.0,0.014155733333333333,0.0,0.0,0.004340266666666667,1.311971902017022,6,0.014155733333333333,2.6380995321023772,1.8164098536741513,0.26894330515293546,DIRECT_E6,1.0,LKW22_322_2,322.0
LKW23,nan,0.0,0.0,0.0,0.0,0.022197818181818183,0.0,0.0,0.014155733333333333,0.0,0.0,0.004340266666666667,3.9900000000000005e-09,,nan,0.0683088,1.8164098536741513,0.0,LOCAL,1.0,LKW23_322_2,322.0
LKW24,351946.3994612468,37.84091773680635,0.0,0.0,0.0,0.022197818181818183,0.0,0.0,0.014155733333333333,0.01255968,0.0,0.004340266666666667,33.41417903507818,7,0.01255968,66.84091773680635,1.4376207958537741,0.6236691858533355,DIRECT_E7,0.0,LKW24_322_2,322.0
LKW25,nan,0.0,0.0,0.0,0.0,0.022197818181818183,0.0,0.0,0.014155733333333333,0.01255968,0.0,0.004340266666666667,1.7400000000000002e-09,,nan,0.0348,1.4376207958537741,0.0,LOCAL,1.0,LKW25_322_0,322.0
LKW27,235990.6892635306,52.88453680891459,0.0,0.0,0.0,0.03264145454545454,0.0,0.0,0.014155733333333333,0.01255968,0.0,0.004340266666666667,34.42594768804432,3,0.03264145454545454,68.88453680891459,1.5984782121692542,0.845814885695053,UAV2->E3,0.0,LKW27_322_0,322.0
LKW30,nan,0.0,0.0,0.0,0.0,0.03264145454545454,0.0,0.0,0.014155733333333333,0.01255968,0.0,0.004340266666666667,3.13e-09,,nan,0.0510816,1.5984782121692542,0.0,LOCAL,1.0,LKW30_322_2,322.0
LKW31,351945.79304344795,14.923791914894931,0.0,0.0,0.0,0.03264145454545454,0.0,0.0,0.015839466666666666,0.01255968,0.0,0.004340266666666667,8.953976226604883,6,0.015839466666666666,17.92379191489493,1.578774578737351,0.7088696242027437,UAV1->E6,0.0,LKW31_322_1,322.0
LKW32,215343.60722693897,35.94374049280257,0.0100104,0.0,0.0,0.03264145454545454,0.0,0.0,0.015839466666666666,0.01255968,0.0,0.004340266666666667,23.963769052609287,0,0.0100104,47.94374049280257,1.3427344912265984,0.8309773378765819,E1->E0,0.0,LKW32_322_1,322.0
LKW34,nan,0.0,0.0100104,0.0,0.0,0.03264145454545454,0.0,0.0,0.015839466666666666,0.01255968,0.0,0.004340266666666667,5.7e-10,,nan,0.0078888,1.3427344912265984,0.0,LOCAL,1.0,LKW34_322_0,322.0
LKW34,1520030.436586137,0.0,0.0187794,0.0,0.0,0.03264145454545454,0.0,0.0,0.015839466666666666,0.01255968,0.0,0.004340266666666667,2.920994147708296,0,0.0187794,5.860767682776592,1.2671611469176176,0.22639385155182973,DIRECT_E0,1.0,LKW34_322_2,322.0
LKW35,nan,0.0,0.0187794,0.0,0.0,0.03264145454545454,0.0,0.0,0.015839466666666666,0.01255968,0.0,0.004340266666666667,1.5800000000000001e-09,,nan,0.0304624,1.2671611469176176,0.0,LOCAL,1.0,LKW35_322_0,322.0
LKW35,235109.85498671362,7.098075509650023,0.0187794,0.0,0.0,0.03700727272727273,0.0,0.0,0.015839466666666666,0.01255968,0.0,0.004340266666666667,15.030534128897624,3,0.03700727272727273,30.098075509650023,1.3202385667602956,0.846831289859703,UAV2->E3,0.0,LKW35_322_1,322.0
LKW36,nan,0.0,0.0187794,0.0,0.0,0.03700727272727273,0.0,0.0,0.015839466666666666,0.01255968,0.0,0.004340266666666667,5.8e-10,,nan,0.0111824,1.3202385667602956,0.0,LOCAL,1.0,LKW36_322_2,322.0
LKW37,nan,0.0,0.0187794,0.0,0.0,0.03700727272727273,0.0,0.0,0.015839466666666666,0.01255968,0.0,0.004340266666666667,1.7900000000000002e-09,,nan,0.0111696,1.3202385667602956,0.0,LOCAL,1.0,LKW37_322_2,322.0
LKW40,1520019.5677391747,0.8254100721538435,0.0255282,0.0,0.0,0.03700727272727273,0.0,0.0,0.015839466666666666,0.01255968,0.0,0.004340266666666667,4.399940939628921,0,0.0255282,8.825410072153844,1.3029222951879864,0.4015360837594444,UAV3->E0,0.0,LKW40_322_0,322.0
LKW40,1520019.5677391747,0.0,0.0392814,0.0,0.0,0.03700727272727273,0.0,0.0,0.015839466666666666,0.01255968,0.0,0.004340266666666667,4.544675842297979,0,0.0392814,9.128633070579957,1.3452864556101134,0.4015360837594444,UAV3->E0,1.0,LKW40_322_1,322.0
LKW40,1520019.5677391747,0.18534164854554191,0.0434128,0.0,0.0,0.03700727272727273,0.0,0.0,0.015839466666666666,0.01255968,0.0,0.004340266666666667,6.5709644257287705,0,0.0434128,13.185341648545542,1.3693703248829203,0.4015360837594444,UAV3->E0,0.0,LKW40_322_2,322.0
LKW42,1516505.9503579235,0.0,0.0467302,0.0,0.0,0.03700727272727273,0.0,0.0,0.015839466666666666,0.01255968,0.0,0.004340266666666667,8.441313607973804,0,0.0467302,16.929357414123608,1.3907372987105107,0.4022544574225787,UAV3->E0,1.0,LKW42_322_0,322.0
