edge,load,queue_cycles,queued_work_s,task,time_s
7,0.03932576,196628800.0,0.03932576,PKW311_315_2,315.0
8,0.0,0.0,0.0,PKW311_315_2,315.0
9,0.19235586666666668,1154135200.0,0.19235586666666668,PKW311_315_2,315.0
0,0.2230592,892236800.0,0.2230592,PKW312_315_0,315.0
1,0.13718737777777779,617343200.0,0.13718737777777779,PKW312_315_0,315.0
2,0.13463856,673192800.0,0.13463856,PKW312_315_0,315.0
3,0.015906036363636362,87483200.0,0.015906036363636362,PKW312_315_0,315.0
4,0.0792996,475797600.0,0.0792996,PKW312_315_0,315.0
5,0.0,0.0,0.0,PKW312_315_0,315.0
6,0.1950167111111111,877575200.0,0.1950167111111111,PKW312_315_0,315.0
7,0.03932576,196628800.0,0.03932576,PKW312_315_0,315.0
8,0.0,0.0,0.0,PKW312_315_0,315.0
9,0.19235586666666668,1154135200.0,0.19235586666666668,PKW312_315_0,315.0
0,0.2230592,892236800.0,0.2230592,PKW312_315_1,315.0
1,0.13718737777777779,617343200.0,0.13718737777777779,PKW312_315_1,315.0
2,0.13463856,673192800.0,0.13463856,PKW312_315_1,315.0
3,0.015906036363636362,87483200.0,0.015906036363636362,PKW312_315_1,315.0
4,0.0792996,475797600.0,0.0792996,PKW312_315_1,315.0
5,0.0,0.0,0.0,PKW312_315_1,315.0
6,0.1950167111111111,877575200.0,0.1950167111111111,PKW312_315_1,315.0
7,0.03932576,196628800.0,0.03932576,PKW312_315_1,315.0
8,0.0,0.0,0.0,PKW312_315_1,315.0
9,0.19235586666666668,1154135200.0,0.19235586666666668,PKW312_315_1,315.0
0,0.2230592,892236800.0,0.2230592,PKW312_315_2,315.0
1,0.13718737777777779,617343200.0,0.13718737777777779,PKW312_315_2,315.0
2,0.13463856,673192800.0,0.13463856,PKW312_315_2,315.0
3,0.015906036363636362,87483200.0,0.015906036363636362,PKW312_315_2,315.0
4,0.0792996,475797600.0,0.0792996,PKW312_315_2,315.0
5,0.0,0.0,0.0,PKW312_315_2,315.0
6,0.1950167111111111,877575200.0,0.1950167111111111,PKW312_315_2,315.0
7,0.03932576,196628800.0,0.03932576,PKW312_315_2,315.0
8,0.0,0.0,0.0,PKW312_315_2,315.0
9,0.19235586666666668,1154135200.0,0.19235586666666668,PKW312_315_2,315.0
0,0.2230592,892236800.0,0.2230592,PKW314_315_2,315.0
1,0.13718737777777779,617343200.0,0.13718737777777779,PKW314_315_2,315.0
2,0.13463856,673192800.0,0.13463856,PKW314_315_2,315.0
3,0.015906036363636362,87483200.0,0.015906036363636362,PKW314_315_2,315.0
4,0.0792996,475797600.0,0.0792996,PKW314_315_2,315.0
5,0.0,0.0,0.0,PKW314_315_2,315.0
6,0.1950167111111111,877575200.0,0.1950167111111111,PKW314_315_2,315.0
7,0.045992,229960000.0,0.045992,PKW314_315_2,315.0
8,0.0,0.0,0.0,PKW314_315_2,315.0
9,0.19235586666666668,1154135200.0,0.19235586666666668,PKW314_315_2,315.0
0,0.2230592,892236800.0,0.2230592,PKW315_315_1,315.0
1,0.13718737777777779,617343200.0,0.13718737777777779,PKW315_315_1,315.0
2,0.13463856,673192800.0,0.13463856,PKW315_315_1,315.0
3,0.021575272727272728,118664000.0,0.021575272727272728,PKW315_315_1,315.0
4,0.0792996,475797600.0,0.0792996,PKW315_315_1,315.0
5,0.0,0.0,0.0,PKW315_315_1,315.0
6,0.1950167111111111,877575200.0,0.1950167111111111,PKW315_315_1,315.0
7,0.045992,229960000.0,0.045992,PKW315_315_1,315.0
8,0.0,0.0,0.0,PKW315_315_1,315.0
9,0.19235586666666668,1154135200.0,0.19235586666666668,PKW315_315_1,315.0
0,0.2269246,907698400.0,0.2269246,PKW316_315_0,315.0
1,0.13718737777777779,617343200.0,0.13718737777777779,PKW316_315_0,315.0
2,0.13463856,673192800.0,0.13463856,PKW316_315_0,315.0
3,0.021575272727272728,118664000.0,0.021575272727272728,PKW316_315_0,315.0
4,0.0792996,475797600.0,0.0792996,PKW316_315_0,315.0
5,0.0,0.0,0.0,PKW316_315_0,315.0
6,0.1950167111111111,877575200.0,0.1950167111111111,PKW316_315_0,315.0
7,0.045992,229960000.0,0.045992,PKW316_315_0,315.0
8,0.0,0.0,0.0,PKW316_315_0,315.0
9,0.19235586666666668,1154135200.0,0.19235586666666668,PKW316_315_0,315.0
0,0.2269246,907698400.0,0.2269246,PKW317_315_2,315.0
1,0.13718737777777779,617343200.0,0.13718737777777779,PKW317_315_2,315.0
2,0.13463856,673192800.0,0.13463856,PKW317_315_2,315.0
3,0.021575272727272728,118664000.0,0.021575272727272728,PKW317_315_2,315.0
4,0.0792996,475797600.0,0.0792996,PKW317_315_2,315.0
5,0.0,0.0,0.0,PKW317_315_2,315.0
6,0.1950167111111111,877575200.0,0.1950167111111111,PKW317_315_2,315.0
7,0.045992,229960000.0,0.045992,PKW317_315_2,315.0
8,0.0,0.0,0.0,PKW317_315_2,315.0
9,0.20496546666666668,1229792800.0,0.20496546666666668,PKW317_315_2,315.0
0,0.229342,917368000.0,0.229342,PKW318_315_1,315.0
1,0.13718737777777779,617343200.0,0.13718737777777779,PKW318_315_1,315.0
2,0.13463856,673192800.0,0.13463856,PKW318_315_1,315.0
3,0.021575272727272728,118664000.0,0.021575272727272728,PKW318_315_1,315.0
4,0.0792996,475797600.0,0.0792996,PKW318_315_1,315.0
5,0.0,0.0,0.0,PKW318_315_1,315.0
6,0.1950167111111111,877575200.0,0.1950167111111111,PKW318_315_1,315.0
7,0.045992,229960000.0,0.045992,PKW318_315_1,315.0
8,0.0,0.0,0.0,PKW318_315_1,315.0
9,0.20496546666666668,1229792800.0,0.20496546666666668,PKW318_315_1,315.0
0,0.229342,917368000.0,0.229342,PKW319_315_0,315.0
1,0.13718737777777779,617343200.0,0.13718737777777779,PKW319_315_0,315.0
2,0.13463856,673192800.0,0.13463856,PKW319_315_0,315.0
3,0.021575272727272728,118664000.0,0.021575272727272728,PKW319_315_0,315.0
4,0.0792996,475797600.0,0.0792996,PKW319_315_0,315.0
5,0.0,0.0,0.0,PKW319_315_0,315.0
6,0.1950167111111111,877575200.0,0.1950167111111111,PKW319_315_0,315.0
7,0.045992,229960000.0,0.045992,PKW319_315_0,315.0
8,0.0,0.0,0.0,PKW319_315_0,315.0
9,0.20496546666666668,1229792800.0,0.20496546666666668,PKW319_315_0,315.0
0,0.229342,917368000.0,0.229342,PKW319_315_2,315.0
1,0.13718737777777779,617343200.0,0.13718737777777779,PKW319_315_2,315.0
2,0.13463856,673192800.0,0.13463856,PKW319_315_2,315.0
3,0.021575272727272728,118664000.0,0.021575272727272728,PKW319_315_2,315.0
4,0.0792996,475797600.0,0.0792996,PKW319_315_2,315.0
5,0.0,0.0,0.0,PKW319_315_2,315.0
6,0.1950167111111111,877575200.0,0.1950167111111111,PKW319_315_2,315.0
7,0.045992,229960000.0,0.045992,PKW319_315_2,315.0
8,0.0,0.0,0.0,PKW319_315_2,315.0
9,0.20496546666666668,1229792800.0,0.20496546666666668,PKW319_315_2,315.0
0,0.229342,917368000.0,0.229342,PKW320_315_0,315.0
1,0.13718737777777779,617343200.0,0.13718737777777779,PKW320_315_0,315.0
2,0.13463856,673192800.0,0.13463856,PKW320_315_0,315.0
3,0.021575272727272728,118664000.0,0.021575272727272728,PKW320_315_0,315.0
4,0.0792996,475797600.0,0.0792996,PKW320_315_0,315.0
5,0.0,0.0,0.0,PKW320_315_0,315.0
6,0.20562168888888888,925297600.0,0.20562168888888888,PKW320_315_0,315.0
7,0.045992,229960000.0,0.045992,PKW320_315_0,315.0
8,0.0,0.0,0.0,PKW320_315_0,315.0
9,0.20496546666666668,1229792800.0,0.20496546666666668,PKW320_315_0,315.0
0,0.229342,917368000.0,0.229342,PKW320_315_1,315.0
1,0.13718737777777779,617343200.0,0.13718737777777779,PKW320_315_1,315.0
2,0.13463856,673192800.0,0.13463856,PKW320_315_1,315.0
3,0.021575272727272728,118664000.0,0.021575272727272728,PKW320_315_1,315.0
4,0.0792996,475797600.0,0.0792996,PKW320_315_1,315.0
5,0.0,0.0,0.0,PKW320_315_1,315.0
6,0.20562168888888888,925297600.0,0.20562168888888888,PKW320_315_1,315.0
7,0.045992,229960000.0,0.045992,PKW320_315_1,315.0
8,0.0,0.0,0.0,PKW320_315_1,315.0
9,0.20496546666666668,1229792800.0,0.20496546666666668,PKW320_315_1,315.0
0,0.229342,917368000.0,0.229342,PKW320_315_2,315.0
1,0.13718737777777779,617343200.0,0.13718737777777779,PKW320_315_2,315.0
2,0.13463856,673192800.0,0.13463856,PKW320_315_2,315.0
3,0.021575272727272728,118664000.0,0.021575272727272728,PKW320_315_2,315.0
4,0.0792996,475797600.0,0.0792996,PKW320_315_2,315.0
5,0.0,0.0,0.0,PKW320_315_2,315.0
6,0.2136856888888889,961585600.0,0.2136856888888889,PKW320_315_2,315.0
7,0.045992,229960000.0,0.045992,PKW320_315_2,315.0
8,0.0,0.0,0.0,PKW320_315_2,315.0
9,0.20496546666666668,1229792800.0,0.20496546666666668,PKW320_315_2,315.0
0,0.229342,917368000.0,0.229342,PKW321_315_0,315.0
1,0.13718737777777779,617343200.0,0.13718737777777779,PKW321_315_0,315.0
2,0.13463856,673192800.0,0.13463856,PKW321_315_0,315.0
3,0.021575272727272728,118664000.0,0.021575272727272728,PKW321_315_0,315.0
4,0.0792996,475797600.0,0.0792996,PKW321_315_0,315.0
5,0.0,0.0,0.0,PKW321_315_0,315.0
6,0.2136856888888889,961585600.0,0.2136856888888889,PKW321_315_0,315.0
7,0.045992,229960000.0,0.045992,PKW321_315_0,315.0
8,0.0,0.0,0.0,PKW321_315_0,315.0
9,0.20496546666666668,1229792800.0,0.20496546666666668,PKW321_315_0,315.0
0,0.229342,917368000.0,0.229342,PKW321_315_1,315.0
1,0.13718737777777779,617343200.0,0.13718737777777779,PKW321_315_1,315.0
2,0.13463856,673192800.0,0.13463856,PKW321_315_1,315.0
3,0.021575272727272728,118664000.0,0.021575272727272728,PKW321_315_1,315.0
4,0.0792996,475797600.0,0.0792996,PKW321_315_1,315.0
5,0.0,0.0,0.0,PKW321_315_1,315.0
6,0.2136856888888889,961585600.0,0.2136856888888889,PKW321_315_1,315.0
7,0.045992,229960000.0,0.045992,PKW321_315_1,315.0
8,0.0,0.0,0.0,PKW321_315_1,315.0
9,0.20496546666666668,1229792800.0,0.20496546666666668,PKW321_315_1,315.0
0,0.229342,917368000.0,0.229342,PKW322_315_0,315.0
1,0.13718737777777779,617343200.0,0.13718737777777779,PKW322_315_0,315.0
2,0.13463856,673192800.0,0.13463856,PKW322_315_0,315.0
3,0.021575272727272728,118664000.0,0.021575272727272728,PKW322_315_0,315.0
4,0.0792996,475797600.0,0.0792996,PKW322_315_0,315.0
5,0.0,0.0,0.0,PKW322_315_0,315.0
6,0.22310488888888888,1003972000.0,0.22310488888888888,PKW322_315_0,315.0
7,0.045992,229960000.0,0.045992,PKW322_315_0,315.0
8,0.0,0.0,0.0,PKW322_315_0,315.0
9,0.20496546666666668,1229792800.0,0.20496546666666668,PKW322_315_0,315.0
0,0.229342,917368000.0,0.229342,PKW322_315_2,315.0
1,0.13718737777777779,617343200.0,0.13718737777777779,PKW322_315_2,315.0
2,0.13463856,673192800.0,0.13463856,PKW322_315_2,315.0
3,0.021575272727272728,118664000.0,0.021575272727272728,PKW322_315_2,315.0
4,0.0792996,475797600.0,0.0792996,PKW322_315_2,315.0
5,0.0,0.0,0.0,PKW322_315_2,315.0
6,0.22964764444444444,1033414400.0,0.22964764444444444,PKW322_315_2,315.0
7,0.045992,229960000.0,0.045992,PKW322_315_2,315.0
8,0.0,0.0,0.0,PKW322_315_2,315.0
9,0.20496546666666668,1229792800.0,0.20496546666666668,PKW322_315_2,315.0
0,0.229342,917368000.0,0.229342,PKW324_315_0,315.0
1,0.13718737777777779,617343200.0,0.13718737777777779,PKW324_315_0,315.0
2,0.13463856,673192800.0,0.13463856,PKW324_315_0,315.0
3,0.021575272727272728,118664000.0,0.021575272727272728,PKW324_315_0,315.0
4,0.0792996,475797600.0,0.0792996,PKW324_315_0,315.0
5,0.0,0.0,0.0,PKW324_315_0,315.0
6,0.22964764444444444,1033414400.0,0.22964764444444444,PKW324_315_0,315.0
7,0.045992,229960000.0,0.045992,PKW324_315_0,315.0
8,0.0,0.0,0.0,PKW324_315_0,315.0
9,0.20496546666666668,1229792800.0,0.20496546666666668,PKW324_315_0,315.0
0,0.229342,917368000.0,0.229342,PKW324_315_1,315.0
1,0.13718737777777779,617343200.0,0.13718737777777779,PKW324_315_1,315.0
2,0.13463856,673192800.0,0.13463856,PKW324_315_1,315.0
3,0.021575272727272728,118664000.0,0.021575272727272728,PKW324_315_1,315.0
4,0.0792996,475797600.0,0.0792996,PKW324_315_1,315.0
5,0.0,0.0,0.0,PKW324_315_1,315.0
6,0.22964764444444444,1033414400.0,0.22964764444444444,PKW324_315_1,315.0
7,0.045992,229960000.0,0.045992,PKW324_315_1,315.0
8,0.0,0.0,0.0,PKW324_315_1,315.0
9,0.2072524,1243514400.0,0.2072524,PKW324_315_1,315.0
0,0.229342,917368000.0,0.229342,PKW325_315_0,315.0
1,0.13718737777777779,617343200.0,0.13718737777777779,PKW325_315_0,315.0
2,0.13463856,673192800.0,0.13463856,PKW325_315_0,315.0
3,0.021575272727272728,118664000.0,0.021575272727272728,PKW325_315_0,315.0
4,0.0792996,475797600.0,0.0792996,PKW325_315_0,315.0
5,0.0,0.0,0.0,PKW325_315_0,315.0
6,0.22964764444444444,1033414400.0,0.22964764444444444,PKW325_315_0,315.0
7,0.045992,229960000.0,0.045992,PKW325_315_0,315.0
8,0.0,0.0,0.0,PKW325_315_0,315.0
9,0.2072524,1243514400.0,0.2072524,PKW325_315_0,315.0
0,0.229342,917368000.0,0.229342,PKW325_315_2,315.0
1,0.13718737777777779,617343200.0,0.13718737777777779,PKW325_315_2,315.0
2,0.13463856,673192800.0,0.13463856,PKW325_315_2,315.0
3,0.021575272727272728,118664000.0,0.021575272727272728,PKW325_315_2,315.0
4,0.0838692,503215200.0,0.0838692,PKW325_315_2,315.0
5,0.0,0.0,0.0,PKW325_315_2,315.0
6,0.22964764444444444,1033414400.0,0.22964764444444444,PKW325_315_2,315.0
7,0.045992,229960000.0,0.045992,PKW325_315_2,315.0
8,0.0,0.0,0.0,PKW325_315_2,315.0
9,0.2072524,1243514400.0,0.2072524,PKW325_315_2,315.0
0,0.229342,917368000.0,0.229342,PKW326_315_1,315.0
1,0.13718737777777779,617343200.0,0.13718737777777779,PKW326_315_1,315.0
2,0.13463856,673192800.0,0.13463856,PKW326_315_1,315.0
3,0.021575272727272728,118664000.0,0.021575272727272728,PKW326_315_1,315.0
4,0.0838692,503215200.0,0.0838692,PKW326_315_1,315.0
5,0.0,0.0,0.0,PKW326_315_1,315.0
6,0.22964764444444444,1033414400.0,0.22964764444444444,PKW326_315_1,315.0
7,0.045992,229960000.0,0.045992,PKW326_315_1,315.0
8,0.0,0.0,0.0,PKW326_315_1,315.0
9,0.2072524,1243514400.0,0.2072524,PKW326_315_1,315.0
0,0.229342,917368000.0,0.229342,PKW326_315_2,315.0
1,0.13718737777777779,617343200.0,0.13718737777777779,PKW326_315_2,315.0
2,0.13463856,673192800.0,0.13463856,PKW326_315_2,315.0
3,0.021575272727272728,118664000.0,0.021575272727272728,PKW326_315_2,315.0
4,0.0838692,503215200.0,0.0838692,PKW326_315_2,315.0
5,0.0,0.0,0.0,PKW326_315_2,315.0
6,0.22964764444444444,1033414400.0,0.22964764444444444,PKW326_315_2,315.0
7,0.045992,229960000.0,0.045992,PKW326_315_2,315.0
8,0.0,0.0,0.0,PKW326_315_2,315.0
9,0.2072524,1243514400.0,0.2072524,PKW326_315_2,315.0
0,0.229342,917368000.0,0.229342,PKW327_315_0,315.0
1,0.13718737777777779,617343200.0,0.13718737777777779,PKW327_315_0,315.0
2,0.13463856,673192800.0,0.13463856,PKW327_315_0,315.0
3,0.021575272727272728,118664000.0,0.021575272727272728,PKW327_315_0,315.0
4,0.0838692,503215200.0,0.0838692,PKW327_315_0,315.0
5,0.0,0.0,0.0,PKW327_315_0,315.0
6,0.22964764444444444,1033414400.0,0.22964764444444444,PKW327_315_0,315.0
7,0.045992,229960000.0,0.045992,PKW327_315_0,315.0
8,0.0,0.0,0.0,PKW327_315_0,315.0
9,0.2072524,1243514400.0,0.2072524,PKW327_315_0,315.0
0,0.229342,917368000.0,0.229342,PKW328_315_0,315.0
1,0.13718737777777779,617343200.0,0.13718737777777779,PKW328_315_0,315.0
2,0.13463856,673192800.0,0.13463856,PKW328_315_0,315.0
3,0.021575272727272728,118664000.0,0.021575272727272728,PKW328_315_0,315.0
4,0.0838692,503215200.0,0.0838692,PKW328_315_0,315.0
5,0.0,0.0,0.0,PKW328_315_0,315.0
6,0.22964764444444444,1033414400.0,0.22964764444444444,PKW328_315_0,315.0
7,0.045992,229960000.0,0.045992,PKW328_315_0,315.0
8,0.0,0.0,0.0,PKW328_315_0,315.0
9,0.218006,1308036000.0,0.218006,PKW328_315_0,315.0
0,0.229342,917368000.0,0.229342,PKW328_315_1,315.0
1,0.13718737777777779,617343200.0,0.13718737777777779,PKW328_315_1,315.0
2,0.13463856,673192800.0,0.13463856,PKW328_315_1,315.0
3,0.021575272727272728,118664000.0,0.021575272727272728,PKW328_315_1,315.0
4,0.0838692,503215200.0,0.0838692,PKW328_315_1,315.0
5,0.0,0.0,0.0,PKW328_315_1,315.0
6,0.22964764444444444,1033414400.0,0.22964764444444444,PKW328_315_1,315.0
7,0.045992,229960000.0,0.045992,PKW328_315_1,315.0
8,0.0,0.0,0.0,PKW328_315_1,315.0
9,0.218006,1308036000.0,0.218006,PKW328_315_1,315.0
0,0.229342,917368000.0,0.229342,PKW328_315_2,315.0
1,0.13718737777777779,617343200.0,0.13718737777777779,PKW328_315_2,315.0
2,0.13463856,673192800.0,0.13463856,PKW328_315_2,315.0
3,0.021575272727272728,118664000.0,0.021575272727272728,PKW328_315_2,315.0
4,0.0838692,503215200.0,0.0838692,PKW328_315_2,315.0
5,0.0,0.0,0.0,PKW328_315_2,315.0
6,0.22964764444444444,1033414400.0,0.22964764444444444,PKW328_315_2,315.0
7,0.045992,229960000.0,0.045992,PKW328_315_2,315.0
8,0.0,0.0,0.0,PKW328_315_2,315.0
9,0.218006,1308036000.0,0.218006,PKW328_315_2,315.0
0,0.229342,917368000.0,0.229342,PKW330_315_1,315.0
1,0.13718737777777779,617343200.0,0.13718737777777779,PKW330_315_1,315.0
2,0.13463856,673192800.0,0.13463856,PKW330_315_1,315.0
3,0.021575272727272728,118664000.0,0.021575272727272728,PKW330_315_1,315.0
4,0.0838692,503215200.0,0.0838692,PKW330_315_1,315.0
5,0.0,0.0,0.0,PKW330_315_1,315.0
6,0.22964764444444444,1033414400.0,0.22964764444444444,PKW330_315_1,315.0
7,0.045992,229960000.0,0.045992,PKW330_315_1,315.0
8,0.0,0.0,0.0,PKW330_315_1,315.0
9,0.218006,1308036000.0,0.218006,PKW330_315_1,315.0
0,0.229342,917368000.0,0.229342,PKW332_315_0,315.0
1,0.13718737777777779,617343200.0,0.13718737777777779,PKW332_315_0,315.0
2,0.13463856,673192800.0,0.13463856,PKW332_315_0,315.0
3,0.021575272727272728,118664000.0,0.021575272727272728,PKW332_315_0,315.0
4,0.0838692,503215200.0,0.0838692,PKW332_315_0,315.0
5,0.0,0.0,0.0,PKW332_315_0,315.0
6,0.22964764444444444,1033414400.0,0.22964764444444444,PKW332_315_0,315.0
7,0.045992,229960000.0,0.045992,PKW332_315_0,315.0
8,0.0,0.0,0.0,PKW332_315_0,315.0
9,0.218006,1308036000.0,0.218006,PKW332_315_0,315.0
0,0.229342,917368000.0,0.229342,PKW332_315_2,315.0
1,0.14169297777777778,637618400.0,0.14169297777777778,PKW332_315_2,315.0
2,0.13463856,673192800.0,0.13463856,PKW332_315_2,315.0
3,0.021575272727272728,118664000.0,0.021575272727272728,PKW332_315_2,315.0
4,0.0838692,503215200.0,0.0838692,PKW332_315_2,315.0
5,0.0,0.0,0.0,PKW332_315_2,315.0
6,0.22964764444444444,1033414400.0,0.22964764444444444,PKW332_315_2,315.0
7,0.045992,229960000.0,0.045992,PKW332_315_2,315.0
8,0.0,0.0,0.0,PKW332_315_2,315.0
9,0.218006,1308036000.0,0.218006,PKW332_315_2,315.0
0,0.2473166,989266400.0,0.2473166,PKW333_315_1,315.0
1,0.14169297777777778,637618400.0,0.14169297777777778,PKW333_315_1,315.0
2,0.13463856,673192800.0,0.13463856,PKW333_315_1,315.0
3,0.021575272727272728,118664000.0,0.021575272727272728,PKW333_315_1,315.0
4,0.0838692,503215200.0,0.0838692,PKW333_315_1,315.0
5,0.0,0.0,0.0,PKW333_315_1,315.0
6,0.22964764444444444,1033414400.0,0.22964764444444444,PKW333_315_1,315.0
7,0.045992,229960000.0,0.045992,PKW333_315_1,315.0
8,0.0,0.0,0.0,PKW333_315_1,315.0
9,0.218006,1308036000.0,0.218006,PKW333_315_1,315.0
0,0.2523316,1009326400.0,0.2523316,PKW333_315_2,315.0
1,0.14169297777777778,637618400.0,0.14169297777777778,PKW333_315_2,315.0
2,0.13463856,673192800.0,0.13463856,PKW333_315_2,315.0
3,0.021575272727272728,118664000.0,0.021575272727272728,PKW333_315_2,315.0
4,0.0838692,503215200.0,0.0838692,PKW333_315_2,315.0
5,0.0,0.0,0.0,PKW333_315_2,315.0
6,0.22964764444444444,1033414400.0,0.22964764444444444,PKW333_315_2,315.0
7,0.045992,229960000.0,0.045992,PKW333_315_2,315.0
8,0.0,0.0,0.0,PKW333_315_2,315.0
9,0.218006,1308036000.0,0.218006,PKW333_315_2,315.0
0,0.2523316,1009326400.0,0.2523316,PKW334_315_0,315.0
1,0.14461422222222223,650764000.0,0.14461422222222223,PKW334_315_0,315.0
2,0.13463856,673192800.0,0.13463856,PKW334_315_0,315.0
3,0.021575272727272728,118664000.0,0.021575272727272728,PKW334_315_0,315.0
4,0.0838692,503215200.0,0.0838692,PKW334_315_0,315.0
5,0.0,0.0,0.0,PKW334_315_0,315.0
6,0.22964764444444444,1033414400.0,0.22964764444444444,PKW334_315_0,315.0
7,0.045992,229960000.0,0.045992,PKW334_315_0,315.0
8,0.0,0.0,0.0,PKW334_315_0,315.0
9,0.218006,1308036000.0,0.218006,PKW334_315_0,315.0
0,0.2523316,1009326400.0,0.2523316,PKW334_315_1,315.0
1,0.14461422222222223,650764000.0,0.14461422222222223,PKW334_315_1,315.0
2,0.13463856,673192800.0,0.13463856,PKW334_315_1,315.0
3,0.021575272727272728,118664000.0,0.021575272727272728,PKW334_315_1,315.0
4,0.0838692,503215200.0,0.0838692,PKW334_315_1,315.0
5,0.0,0.0,0.0,PKW334_315_1,315.0
6,0.22964764444444444,1033414400.0,0.22964764444444444,PKW334_315_1,315.0
7,0.045992,229960000.0,0.045992,PKW334_315_1,315.0
8,0.0,0.0,0.0,PKW334_315_1,315.0
9,0.218006,1308036000.0,0.218006,PKW334_315_1,315.0
0,0.2523316,1009326400.0,0.2523316,PKW335_315_1,315.0
1,0.14461422222222223,650764000.0,0.14461422222222223,PKW335_315_1,315.0
2,0.13463856,673192800.0,0.13463856,PKW335_315_1,315.0
3,0.021575272727272728,118664000.0,0.021575272727272728,PKW335_315_1,315.0
4,0.0838692,503215200.0,0.0838692,PKW335_315_1,315.0
5,0.0,0.0,0.0,PKW335_315_1,315.0
6,0.2304408888888889,1036984000.0,0.2304408888888889,PKW335_315_1,315.0
7,0.045992,229960000.0,0.045992,PKW335_315_1,315.0
8,0.0,0.0,0.0,PKW335_315_1,315.0
9,0.218006,1308036000.0,0.218006,PKW335_315_1,315.0
0,0.2523316,1009326400.0,0.2523316,PKW336_315_0,315.0
1,0.14461422222222223,650764000.0,0.14461422222222223,PKW336_315_0,315.0
2,0.13463856,673192800.0,0.13463856,PKW336_315_0,315.0
3,0.021575272727272728,118664000.0,0.021575272727272728,PKW336_315_0,315.0
4,0.0838692,503215200.0,0.0838692,PKW336_315_0,315.0
5,0.0,0.0,0.0,PKW336_315_0,315.0
6,0.2436782222222222,1096552000.0,0.2436782222222222,PKW336_315_0,315.0
7,0.045992,229960000.0,0.045992,PKW336_315_0,315.0
8,0.0,0.0,0.0,PKW336_315_0,315.0
9,0.218006,1308036000.0,0.218006,PKW336_315_0,315.0
0,0.2523316,1009326400.0,0.2523316,PKW336_315_1,315.0
1,0.14461422222222223,650764000.0,0.14461422222222223,PKW336_315_1,315.0
2,0.13463856,673192800.0,0.13463856,PKW336_315_1,315.0
3,0.021575272727272728,118664000.0,0.021575272727272728,PKW336_315_1,315.0
4,0.0838692,503215200.0,0.0838692,PKW336_315_1,315.0
5,0.0,0.0,0.0,PKW336_315_1,315.0
6,0.26393777777777777,1187720000.0,0.26393777777777777,PKW336_315_1,315.0
7,0.045992,229960000.0,0.045992,PKW336_315_1,315.0
8,0.0,0.0,0.0,PKW336_315_1,315.0
9,0.218006,1308036000.0,0.218006,PKW336_315_1,315.0
0,0.2523316,1009326400.0,0.2523316,PKW336_315_2,315.0
1,0.14461422222222223,650764000.0,0.14461422222222223,PKW336_315_2,315.0
2,0.13463856,673192800.0,0.13463856,PKW336_315_2,315.0
3,0.021575272727272728,118664000.0,0.021575272727272728,PKW336_315_2,315.0
4,0.0838692,503215200.0,0.0838692,PKW336_315_2,315.0
5,0.0,0.0,0.0,PKW336_315_2,315.0
6,0.26393777777777777,1187720000.0,0.26393777777777777,PKW336_315_2,315.0
7,0.045992,229960000.0,0.045992,PKW336_315_2,315.0
8,0.0,0.0,0.0,PKW336_315_2,315.0
9,0.218006,1308036000.0,0.218006,PKW336_315_2,315.0
0,0.2523316,1009326400.0,0.2523316,PKW337_315_0,315.0
1,0.14461422222222223,650764000.0,0.14461422222222223,PKW337_315_0,315.0
2,0.13463856,673192800.0,0.13463856,PKW337_315_0,315.0
3,0.021575272727272728,118664000.0,0.021575272727272728,PKW337_315_0,315.0
4,0.0838692,503215200.0,0.0838692,PKW337_315_0,315.0
5,0.0,0.0,0.0,PKW337_315_0,315.0
6,0.26393777777777777,1187720000.0,0.26393777777777777,PKW337_315_0,315.0
7,0.045992,229960000.0,0.045992,PKW337_315_0,315.0
8,0.0,0.0,0.0,PKW337_315_0,315.0
9,0.218006,1308036000.0,0.218006,PKW337_315_0,315.0
0,0.2523316,1009326400.0,0.2523316,PKW338_315_2,315.0
1,0.14461422222222223,650764000.0,0.14461422222222223,PKW338_315_2,315.0
2,0.13463856,673192800.0,0.13463856,PKW338_315_2,315.0
3,0.021575272727272728,118664000.0,0.021575272727272728,PKW338_315_2,315.0
4,0.0838692,503215200.0,0.0838692,PKW338_315_2,315.0
5,0.0,0.0,0.0,PKW338_315_2,315.0
6,0.26393777777777777,1187720000.0,0.26393777777777777,PKW338_315_2,315.0
7,0.045992,229960000.0,0.045992,PKW338_315_2,315.0
8,0.0,0.0,0.0,PKW338_315_2,315.0
9,0.2226696,1336017600.0,0.2226696,PKW338_315_2,315.0
0,0.2523316,1009326400.0,0.2523316,PKW339_315_0,315.0
1,0.14461422222222223,650764000.0,0.14461422222222223,PKW339_315_0,315.0
2,0.13463856,673192800.0,0.13463856,PKW339_315_0,315.0
3,0.021575272727272728,118664000.0,0.021575272727272728,PKW339_315_0,315.0
4,0.0838692,503215200.0,0.0838692,PKW339_315_0,315.0
5,0.0,0.0,0.0,PKW339_315_0,315.0
6,0.2701196444444444,1215538400.0,0.2701196444444444,PKW339_315_0,315.0
7,0.045992,229960000.0,0.045992,PKW339_315_0,315.0
8,0.0,0.0,0.0,PKW339_315_0,315.0
9,0.2226696,1336017600.0,0.2226696,PKW339_315_0,315.0
0,0.2523316,1009326400.0,0.2523316,PKW339_315_1,315.0
